formation_temperature,formation_pressure,pre_injection_pressure,pressure_level,permeability,oil_viscosity,oil_density,effective_thickness,well_spacing,porosity,pre_injection_oil_saturation,pv_number,block_EAST VACUUM,block_FORD GERALDINE,block_GARBER,block_LITTLE CREEK,block_LITTLE KNIFE,block_MALJAMAR,block_NORTH COLES LEVEE,block_NORTH CROSS,block_NORTHEAST PURDY,block_Permian Basin（美国）,block_QUARANTINE BAY,block_RANGELY,block_SACROC (17 PATTERN),block_SACROC (4 PATTERN),block_SLAUGHTER ESTATE,block_SOUTH WELCH,block_TWOFREDS,block_WEEKS ISLAND,block_WERTZ,block_WEST SUSSEX,block_Weyburn（加拿大）,block_唐5块,block_天95块,block_富-14,block_崔9块,block_庄13块,block_树101,block_濮1-1井组,block_联38块,block_腰英台,block_花26块,block_花32块,block_芳-48,block_草舍,block_邵23块,block_邵24块,block_马35块,block_马38块,block_马3块,block_高 89-4,block_黄3,block_黑59,injection_well_fracturing_是,permeability_log,oil_density_log,effective_thickness_log,pv_number_original,mobility_ratio,gravity_number,fingering_index,pressure_diffusivity,phase_transition_index,injection_intensity_ratio,displacement_efficiency,reservoir_energy,co2_solubility_factor,pressure_difference,co2_oil_mobility_contrast,displacement_front_stability,reservoir_storage_coeff,formation_temperature_formation_pressure_interaction,formation_temperature_permeability_interaction,formation_temperature_porosity_interaction,formation_temperature_well_spacing_interaction,formation_temperature_oil_viscosity_interaction,formation_temperature_effective_thickness_interaction,formation_pressure_permeability_interaction,formation_pressure_porosity_interaction,formation_pressure_well_spacing_interaction,formation_pressure_oil_viscosity_interaction,formation_pressure_effective_thickness_interaction,permeability_porosity_interaction,permeability_well_spacing_interaction,permeability_oil_viscosity_interaction,permeability_effective_thickness_interaction,porosity_well_spacing_interaction,porosity_oil_viscosity_interaction,porosity_effective_thickness_interaction,well_spacing_oil_viscosity_interaction,well_spacing_effective_thickness_interaction,oil_viscosity_effective_thickness_interaction,formation_temperature_squared,formation_temperature_log_abs,formation_pressure_squared,formation_pressure_log_abs,permeability_squared,permeability_log_abs,porosity_squared,porosity_log_abs,well_spacing_squared,well_spacing_log_abs,oil_viscosity_squared,oil_viscosity_log_abs,effective_thickness_squared,effective_thickness_log_abs,gravity_viscous_ratio,perm_porosity_ratio,spacing_thickness_ratio,pressure_visc_temp_interaction,injection_efficiency,pressure_response_ratio,flow_capacity,diffusion_time_scale,combined_stability_index
-0.05486717022657091,-0.4840435796013008,-0.8339887673164796,-0.7952580218737436,-0.5366742872895385,0.14192165767534248,-0.8971029409512288,-0.8601284034979971,0.25751336365386357,0.288996493808657,0.2965608303865029,0.008315331603713743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8154087194227095,0.559044196036465,1.667706820558076,0.00835,2.838433147829983,-47.768991546407214,1.4192165739149916,-2.869656194783327e-07,-0.06735277861286378,-0.033452124905406035,0.19019905490511013,-0.14354836590981707,-0.004853733078018794,0.34994518771517885,2.838433147829983,-14.684607432331381,-6.294910380991537e-06,0.026558101479063297,0.029445799476938726,-0.015856419820681728,-0.01412902955921339,-0.0077868397505101395,0.047192811531433274,0.2597737430996051,-0.1398868973553675,-0.12464769033818762,-0.0686962672041232,0.41633963134592256,-0.1550969873439365,-0.13820080090646897,-0.07616570448386428,0.46160879792477616,0.07442045920484022,0.04101486146368645,-0.24857409283615894,0.03654672344330961,-0.22149455835899684,-0.1220708488380816,0.003010406368671509,-2.9028401015653555,0.2342981869532408,-0.7255803358203524,0.28801929063773407,-0.6223639098541612,0.08351897343369712,-1.2413407230932758,0.06631313246032698,-1.3566836625400773,0.020141756917317098,-1.9524800801385858,0.7398208705040134,-0.15067359448665388,47.768991546407214,-1.857026983376362,-0.2993894430605234,0.0037691697866186276,0.06212149860061544,-10.461075036364385,-14.684607432331381,-0.005067922958125315,-0.06069049286670007
-0.05486717022657091,-0.4840435796013008,-0.8339887673164796,-0.7952580218737436,-0.5366742872895385,0.14192165767534248,-0.8971029409512288,-0.8601284034979971,0.2141118866216953,0.288996493808657,0.2965608303865029,0.024302292522964862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8154087194227095,0.559044196036465,1.667706820558076,0.0246,2.838433147829983,-47.768991546407214,1.4192165739149916,-2.869656194783327e-07,-0.06735277861286378,-0.0977667955662592,0.19019905490511013,-0.14354836590981707,-0.004853733078018794,0.34994518771517885,2.838433147829983,-17.661245777633294,-6.294910380991537e-06,0.026558101479063297,0.029445799476938726,-0.015856419820681728,-0.011747713330804807,-0.0077868397505101395,0.047192811531433274,0.2597737430996051,-0.1398868973553675,-0.10363948403555326,-0.0686962672041232,0.41633963134592256,-0.1550969873439365,-0.1149083441529168,-0.07616570448386428,0.46160879792477616,0.06187758451642664,0.04101486146368645,-0.24857409283615894,0.030387113877345984,-0.18416371520986297,-0.1220708488380816,0.003010406368671509,-2.9028401015653555,0.2342981869532408,-0.7255803358203524,0.28801929063773407,-0.6223639098541612,0.08351897343369712,-1.2413407230932758,0.045843899992701706,-1.5412565659098967,0.020141756917317098,-1.9524800801385858,0.7398208705040134,-0.15067359448665388,47.768991546407214,-1.857026983376362,-0.2489301431923785,0.0037691697866186276,0.1815555774447838,-3.5793869078582023,-17.661245777633294,-0.003503579828656285,-0.06069049286670007
0.24512070537061523,0.05186259330447302,-0.9167570287231246,-1.0734036276055416,-0.03946740630412687,1.2143630136042014,0.4946385561065538,-0.9862064434618262,-0.002895498539145987,-0.03952289365507532,-0.06529845490440411,0.0025068552111807353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.58351893845611,0.6181542015185153,1.33500106673234,0.00251,24.287260223509506,-0.03312902175436366,12.143630111754753,1.803440930501543e-08,0.014909146373602852,0.06431506052981097,0.026715902314263806,-0.0033865472101175824,0.0005123084281787626,0.9686196220275977,24.287260223509506,11.224492657302397,-9.223918919320988e-08,0.012712595453141774,-0.009674278472416245,-0.009687879571019875,-0.0007097466443150502,0.29766551847064787,-0.2417396190624086,-0.002046882041933327,-0.0020497597598491085,-0.00015016806314942406,0.06298001509854893,-0.05114722369151146,0.0015598661021996555,0.00011427781729748047,-0.04792775845862097,0.03892301040385582,0.00011443848084109276,-0.04799514024533563,0.038977732386891804,-0.0035161863318838834,0.002855559316340077,-1.1976126287181847,0.06008416020138796,-1.4060045147797786,0.00268972858426517,-2.9591574942508134,0.0015576761603750336,-3.232280104561923,0.0015620591228703927,-3.2308751887658365,8.383911790196543e-06,-5.844597975824205,1.474677528809878,0.19421967067713977,0.9726031491256242,-0.01388957158759227,0.03312902175436366,0.9985960731627324,0.0029359963713841467,0.015437705725208311,0.06422476689029268,15.060541225372466,11.224492657302397,1.0195426071169856e-05,25.119442790162285
0.24512070537061523,0.05186259330447302,-0.9167570287231246,-1.0734036276055416,-0.03946740630412687,1.2143630136042014,0.4946385561065538,-0.9862064434618262,-0.39350879182866033,-0.03952289365507532,-0.06529845490440411,0.0025068552111807353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.58351893845611,0.6181542015185153,1.33500106673234,0.00251,24.287260223509506,-0.03312902175436366,12.143630111754753,1.803440930501543e-08,0.014909146373602852,0.06431506052981097,0.026715902314263806,-0.0033865472101175824,0.0005123084281787626,0.9686196220275977,24.287260223509506,0.08259154980159895,-9.223918919320988e-08,0.012712595453141774,-0.009674278472416245,-0.009687879571019875,-0.09645715262257981,0.29766551847064787,-0.2417396190624086,-0.002046882041933327,-0.0020497597598491085,-0.02040838643234435,0.06298001509854893,-0.05114722369151146,0.0015598661021996555,0.015530771371347818,-0.04792775845862097,0.03892301040385582,0.015552606131781313,-0.04799514024533563,0.038977732386891804,-0.4778625223248003,0.3880809060603032,-1.1976126287181847,0.06008416020138796,-1.4060045147797786,0.00268972858426517,-2.9591574942508134,0.0015576761603750336,-3.232280104561923,0.0015620591228703927,-3.2308751887658365,0.15484916924645192,-0.9326518687347288,1.474677528809878,0.19421967067713977,0.9726031491256242,-0.01388957158759227,0.03312902175436366,0.9985960731627324,0.3990125946523421,0.015437705725208311,0.06422476689029268,15.060541225372466,0.08259154980159895,0.1883074746898379,25.119442790162285
0.24512070537061523,0.05186259330447302,-0.9167570287231246,-1.0734036276055416,-0.03946740630412687,1.2143630136042014,0.4946385561065538,-0.9862064434618262,0.30091484068603186,-0.03952289365507532,-0.06529845490440411,0.005773302371841867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.58351893845611,0.6181542015185153,1.33500106673234,0.00579,24.287260223509506,-0.03312902175436366,12.143630111754753,1.803440930501543e-08,0.014909146373602852,0.14811796462988497,0.026715902314263806,-0.0033865472101175824,0.0005123084281787626,0.9686196220275977,24.287260223509506,-0.1080056433392544,-9.223918919320988e-08,0.012712595453141774,-0.009674278472416245,-0.009687879571019875,0.07376045800544644,0.29766551847064787,-0.2417396190624086,-0.002046882041933327,-0.0020497597598491085,0.015606224001779962,0.06298001509854893,-0.05114722369151146,0.0015598661021996555,-0.011876328280297227,-0.04792775845862097,0.03892301040385582,-0.011893025247667968,-0.04799514024533563,0.038977732386891804,0.3654198527737178,-0.2967641548178535,-1.1976126287181847,0.06008416020138796,-1.4060045147797786,0.00268972858426517,-2.9591574942508134,0.0015576761603750336,-3.232280104561923,0.0015620591228703927,-3.2308751887658365,0.09054974134509994,-1.2009279755719096,1.474677528809878,0.19421967067713977,0.9726031491256242,-0.01388957158759227,0.03312902175436366,0.9985960731627324,-0.30512358006936097,0.015437705725208311,0.1479100178442596,6.5395147968311536,-0.1080056433392544,0.11011485053158897,25.119442790162285
0.11655447297182117,0.06564303775062147,0.42132986401763634,0.38686080248639715,0.03781863737236196,1.7950470645819816,-0.6749470212330849,0.19052192953391187,-0.5671146999573334,0.26553082327553296,0.5767330690968878,0.007303266110120011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6635616461296463,0.5687171021817683,2.8791984572980396,0.00733,35.90094121983775,-0.050203749532572416,17.950470609918874,1.7401060054685172e-09,0.012642452812180044,0.144363436527881,0.018231071479461795,0.03785851062675879,0.0006526160080126299,-0.35568682626701487,35.90094121983775,-0.03715002689106476,7.843612435303234e-07,0.007650989669293047,0.004407931347448068,0.03094880516465353,-0.06609975496809949,0.2092207645719675,0.022206183086399548,0.0024825302407110203,0.01743024985622941,-0.037227131658231605,0.11783234222449727,0.01250643821271582,0.01004201391664211,-0.02144750518622225,0.06788623400174877,0.007205279764525712,-0.1505864331713276,0.4766403248767824,0.050589444801182694,-1.0179975774397025,-0.10804778690291665,0.34199583034834363,0.013584945169738991,-2.149396536100189,0.0043090084051295155,-2.7235237348758523,0.001430249332702213,-3.2749532456879935,0.07050661810938232,-1.3260243498389221,0.3216190829076963,-0.5671937030190832,3.2221939640643886,0.5850312414193396,0.036298605633324876,-1.6579879753771016,0.050203749532572416,0.14242654352363493,-2.9766373931181835,0.01373388654701155,0.02056118527585975,-2.46382903161174,-0.03715002689106476,4.053467665928658,37.79857122216439
0.11655447297182117,0.06564303775062147,0.42132986401763634,0.38686080248639715,0.03781863737236196,1.7950470645819816,-0.6749470212330849,0.19052192953391187,-1.1486944921883881,0.26553082327553296,0.5767330690968878,0.02561901261761954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6635616461296463,0.5687171021817683,2.8791984572980396,0.02595,35.90094121983775,-0.050203749532572416,17.950470609918874,1.7401060054685172e-09,0.012642452812180044,0.5064102342930957,0.018231071479461795,0.03785851062675879,0.0006526160080126299,-0.35568682626701487,35.90094121983775,-0.01834110505023378,7.843612435303234e-07,0.007650989669293047,0.004407931347448068,0.03094880516465353,-0.13388548114265134,0.2092207645719675,0.022206183086399548,0.0024825302407110203,0.01743024985622941,-0.07540379591465332,0.11783234222449727,0.01250643821271582,0.01004201391664211,-0.043442060451702125,0.06788623400174877,0.007205279764525712,-0.30501379420285296,0.4766403248767824,0.050589444801182694,-2.061960676304256,-0.21885149109670876,0.34199583034834363,0.013584945169738991,-2.149396536100189,0.0043090084051295155,-2.7235237348758523,0.001430249332702213,-3.2749532456879935,0.07050661810938232,-1.3260243498389221,1.319499036383939,0.1386260733360915,3.2221939640643886,0.5850312414193396,0.036298605633324876,-1.6579879753771016,0.050203749532572416,0.14242654352363493,-6.02919828911877,0.01373388654701155,0.07212625927535976,-0.7023689532919601,-0.01834110505023378,16.630066322094876,37.79857122216439
0.11655447297182117,0.06564303775062147,0.6696346482375709,0.6650064082181952,0.03781863737236196,1.7950470645819816,-0.6749470212330849,-0.49029948627076514,-1.20077626462699,0.26553082327553296,0.5767330690968878,0.0030154489604573586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,0.5687171021817683,2.272125885509337,0.00302,35.90094121983775,0.1291970570784352,17.950470609918874,1.7401060054685172e-09,0.012642452812180044,-0.023161975704221027,0.018231071479461795,0.03785851062675879,0.0006526160080126299,-0.6039916104869494,35.90094121983775,-0.017545588609979144,7.843612435303234e-07,0.007650989669293047,0.004407931347448068,0.03094880516465353,-0.13995584468067088,0.2092207645719675,-0.0571465982206437,0.0024825302407110203,0.01743024985622941,-0.07882260166895974,0.11783234222449727,-0.03218474768638215,0.01004201391664211,-0.04541172211726748,0.06788623400174877,-0.01854245847512943,-0.3188431101161239,0.4766403248767824,-0.13018962624104713,-2.155449909038395,0.5887399856727416,-0.8801106535963905,0.013584945169738991,-2.149396536100189,0.0043090084051295155,-2.7235237348758523,0.001430249332702213,-3.2749532456879935,0.07050661810938232,-1.3260243498389221,1.441863637691547,0.1829682348417842,3.2221939640643886,0.5850312414193396,0.24039358623737622,-0.712738878111007,-0.1291970570784352,0.14242654352363493,2.449066944787241,0.01373388654701155,-0.003298880140730611,26.076860661958314,-0.017545588609979144,18.172266338245635,31.793335799797454
0.11655447297182117,0.06564303775062147,0.6696346482375709,0.6650064082181952,0.03781863737236196,1.7950470645819816,-0.6749470212330849,-0.49029948627076514,0.36167690853106743,0.26553082327553296,0.5767330690968878,0.008027691687229029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,0.5687171021817683,2.272125885509337,0.00806,35.90094121983775,0.1291970570784352,17.950470609918874,1.7401060054685172e-09,0.012642452812180044,-0.06166153108835058,0.018231071479461795,0.03785851062675879,0.0006526160080126299,-0.6039916104869494,35.90094121983775,0.058251787292035936,7.843612435303234e-07,0.007650989669293047,0.004407931347448068,0.03094880516465353,0.042155061459916134,0.2092207645719675,-0.0571465982206437,0.0024825302407110203,0.01743024985622941,0.023741570960232928,0.11783234222449727,-0.03218474768638215,0.01004201391664211,0.013678127849693366,0.06788623400174877,-0.01854245847512943,0.09603636728200396,0.4766403248767824,-0.13018962624104713,0.6492270729857784,-0.1773300024487809,-0.8801106535963905,0.013584945169738991,-2.149396536100189,0.0043090084051295155,-2.7235237348758523,0.001430249332702213,-3.2749532456879935,0.07050661810938232,-1.3260243498389221,0.13081018616459011,-1.0170039835575682,3.2221939640643886,0.5850312414193396,0.24039358623737622,-0.712738878111007,-0.1291970570784352,0.14242654352363493,-0.7376652815930138,0.01373388654701155,-0.008782238741288933,9.79527431132157,0.058251787292035936,1.648642410140975,31.793335799797454
0.11655447297182117,0.06564303775062147,0.42132986401763634,0.38686080248639715,0.03781863737236196,1.7950470645819816,-0.6749470212330849,0.14009071354838012,-0.7407206080860065,0.26553082327553296,0.5767330690968878,0.0038525693154899798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,0.5687171021817683,2.8449093838194073,0.00386,35.90094121983775,-0.03691480089471997,17.950470609918874,1.7401060054685172e-09,0.012642452812180044,0.10356813874216604,0.018231071479461795,0.03785851062675879,0.0006526160080126299,-0.35568682626701487,35.90094121983775,-0.028443013631417793,7.843612435303234e-07,0.007650989669293047,0.004407931347448068,0.03094880516465353,-0.08633430009483138,0.2092207645719675,0.016328199285877813,0.0024825302407110203,0.01743024985622941,-0.04862315083925301,0.11783234222449727,0.009195979997967814,0.01004201391664211,-0.028013044071440122,0.06788623400174877,0.005298039894921623,-0.1966841528822307,0.4766403248767824,0.03719840250175823,-1.3296283532201663,-0.10376807852675868,0.251469424130215,0.013584945169738991,-2.149396536100189,0.0043090084051295155,-2.7235237348758523,0.001430249332702213,-3.2749532456879935,0.07050661810938232,-1.3260243498389221,0.5486670192433032,-0.3001317719035873,3.2221939640643886,0.5850312414193396,0.019625408022494295,-1.9654651122873352,0.03691480089471997,0.14242654352363493,-5.287435468029479,0.01373388654701155,0.014750852020222973,-3.434326717110059,-0.028443013631417793,6.915025071763137,37.2770147990959
0.11655447297182117,0.06564303775062147,0.42132986401763634,0.38686080248639715,0.03781863737236196,1.7950470645819816,-0.6749470212330849,0.14009071354838012,-0.9143265162146795,0.26553082327553296,0.5767330690968878,0.010286907868135579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,0.5687171021817683,2.8449093838194073,0.01034,35.90094121983775,-0.03691480089471997,17.950470609918874,1.7401060054685172e-09,0.012642452812180044,0.2765416567669063,0.018231071479461795,0.03785851062675879,0.0006526160080126299,-0.35568682626701487,35.90094121983775,-0.023042453629744192,7.843612435303234e-07,0.007650989669293047,0.004407931347448068,0.03094880516465353,-0.10656884522156328,0.2092207645719675,0.016328199285877813,0.0024825302407110203,0.01743024985622941,-0.06001917002027442,0.11783234222449727,0.009195979997967814,0.01004201391664211,-0.03457858295665799,0.06788623400174877,0.005298039894921623,-0.2427818725931338,0.4766403248767824,0.03719840250175823,-1.6412591290006302,-0.128088654072719,0.251469424130215,0.013584945169738991,-2.149396536100189,0.0043090084051295155,-2.7235237348758523,0.001430249332702213,-3.2749532456879935,0.07050661810938232,-1.3260243498389221,0.8359929782532727,-0.08956753257564123,3.2221939640643886,0.5850312414193396,0.019625408022494295,-1.9654651122873352,0.03691480089471997,0.14242654352363493,-6.526674698150143,0.01373388654701155,0.03938687231360989,-1.2861961929959778,-0.023042453629744192,10.536285582486968,37.2770147990959
0.11655447297182117,0.06564303775062147,0.42132986401763634,0.38686080248639715,0.03781863737236196,1.7950470645819816,-0.6749470212330849,0.14009071354838012,0.12730893255735878,0.26553082327553296,0.5767330690968878,0.010286907868135579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6635616461296463,0.5687171021817683,2.8449093838194073,0.01034,35.90094121983775,-0.03691480089471997,17.950470609918874,1.7401060054685172e-09,0.012642452812180044,0.2765416567669063,0.018231071479461795,0.03785851062675879,0.0006526160080126299,-0.35568682626701487,35.90094121983775,0.1654897728718037,7.843612435303234e-07,0.007650989669293047,0.004407931347448068,0.03094880516465353,0.014838425538828078,0.2092207645719675,0.016328199285877813,0.0024825302407110203,0.01743024985622941,0.008356945065854025,0.11783234222449727,0.009195979997967814,0.01004201391664211,0.004814650354649237,0.06788623400174877,0.005298039894921623,0.03380444567228478,0.4766403248767824,0.03719840250175823,0.22852552568215234,0.017834799203042994,0.251469424130215,0.013584945169738991,-2.149396536100189,0.0043090084051295155,-2.7235237348758523,0.001430249332702213,-3.2749532456879935,0.07050661810938232,-1.3260243498389221,0.016207564308894126,-2.0611386065375696,3.2221939640643886,0.5850312414193396,0.019625408022494295,-1.9654651122873352,0.03691480089471997,0.14242654352363493,0.9087606825738435,0.01373388654701155,0.03938687231360989,-1.2861961929959778,0.1654897728718037,0.2042690914842777,37.2770147990959
0.24512070537061523,0.14526338343947923,-1.2823168499358066,-1.4906220362032383,0.3469628120783173,0.21412713521839105,-0.737673398565267,0.31659996949774094,-0.04629697557131425,0.01914128267773393,0.3395540127973038,0.007660582666611017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257,0.5659953948994617,2.9601050959108397,0.00769,4.282542695802736,-6.731954761449201,2.141271347901368,1.8565242036748908e-06,0.027565079996060927,1.2640955294939444,0.1347016510335481,0.04932476475938858,0.0014349389588929403,1.4275802333752858,4.282542695802736,-34.99923906051888,1.2512373683126066e-07,0.0356070630132073,0.08504776923400935,0.00469192471166448,-0.011348347308566691,0.05248699442372112,0.07760520784360153,0.050400992010172584,0.0027805274851391256,-0.006725255314504025,0.031104832148026357,0.04599038276607777,0.006641313264652548,-0.01606332883494435,0.07429415297764705,0.10984841572084568,-0.0008861834965346684,0.00409866802418858,0.0060601295119182,-0.009913438748361354,-0.01465762105371575,0.06779264447878126,0.06008416020138796,-1.4060045147797786,0.021101450568285166,-1.9292067467755056,0.12038319296529373,-1.0585376745814916,0.00036638870254891703,-3.9559078796471843,0.0021434099470508685,-3.0726786424573693,0.04585043003683512,-1.5411853505562063,0.1002355406859705,-1.150116227878436,6.731954761449201,18.126413788835578,-0.14623177516453115,0.007624438396558809,22.913518636224445,1.1293293900294517,-34.99923906051888,2.532007899506568e-05,-0.7471347688585015
0.24512070537061523,0.14526338343947923,-1.2823168499358066,-1.4906220362032383,0.3469628120783173,0.21412713521839105,-0.737673398565267,0.31659996949774094,-0.48031174589299686,0.01914128267773393,0.3395540127973038,0.0038127223279169676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257,0.5659953948994617,2.9601050959108397,0.00382,4.282542695802736,-6.731954761449201,2.141271347901368,1.8565242036748908e-06,0.027565079996060927,0.629148650915056,0.1347016510335481,0.04932476475938858,0.0014349389588929403,1.4275802333752858,4.282542695802736,-3.37355670872526,1.2512373683126066e-07,0.0356070630132073,0.08504776923400935,0.00469192471166448,-0.11773435395108309,0.05248699442372112,0.07760520784360153,0.050400992010172584,0.0027805274851391256,-0.06977170931414012,0.031104832148026357,0.04599038276607777,0.006641313264652548,-0.16665031402928035,0.07429415297764705,0.10984841572084568,-0.009193782901573763,0.00409866802418858,0.0060601295119182,-0.10284777815981122,-0.1520666840991295,0.06779264447878126,0.06008416020138796,-1.4060045147797786,0.021101450568285166,-1.9292067467755056,0.12038319296529373,-1.0585376745814916,0.00036638870254891703,-3.9559078796471843,0.23069937324277878,-0.7333199152845535,0.04585043003683512,-1.5411853505562063,0.1002355406859705,-1.150116227878436,6.731954761449201,18.126413788835578,-1.517093468149291,0.007624438396558809,11.404208781173972,2.269066668222297,-3.37355670872526,0.0027252492518551664,-0.7471347688585015
0.24512070537061523,0.14526338343947923,-1.2823168499358066,-1.4906220362032383,0.3469628120783173,0.21412713521839105,-0.737673398565267,0.31659996949774094,-0.04629697557131425,0.01914128267773393,0.3395540127973038,0.007928486322121526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257,0.5659953948994617,2.9601050959108397,0.00796,4.282542695802736,-6.731954761449201,2.141271347901368,1.8565242036748908e-06,0.027565079996060927,1.3083031084738002,0.1347016510335481,0.04932476475938858,0.0014349389588929403,1.4275802333752858,4.282542695802736,-34.99923906051888,1.2512373683126066e-07,0.0356070630132073,0.08504776923400935,0.00469192471166448,-0.011348347308566691,0.05248699442372112,0.07760520784360153,0.050400992010172584,0.0027805274851391256,-0.006725255314504025,0.031104832148026357,0.04599038276607777,0.006641313264652548,-0.01606332883494435,0.07429415297764705,0.10984841572084568,-0.0008861834965346684,0.00409866802418858,0.0060601295119182,-0.009913438748361354,-0.01465762105371575,0.06779264447878126,0.06008416020138796,-1.4060045147797786,0.021101450568285166,-1.9292067467755056,0.12038319296529373,-1.0585376745814916,0.00036638870254891703,-3.9559078796471843,0.0021434099470508685,-3.0726786424573693,0.04585043003683512,-1.5411853505562063,0.1002355406859705,-1.150116227878436,6.731954761449201,18.126413788835578,-0.14623177516453115,0.007624438396558809,23.71484350541594,1.0911693353167304,-34.99923906051888,2.532007899506568e-05,-0.7471347688585015
